Operon_1	IMGVR_UViG_2512564074_000004|2512564074|2512571865|2172747-2228723_16
Operon_4676	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_15
Operon_4676	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_16
Operon_4676	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_17
Operon_4676	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_18
Operon_4676	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_19
Operon_4676	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_20
Operon_4676	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_21
Operon_4676	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_22
Operon_4676	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_23
Operon_4676	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_24
Operon_4676	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_25
Operon_4676	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_26
Operon_4677	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_27
Operon_4678	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_30
Operon_4679	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_40
Operon_4680	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_63
Operon_4680	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_64
Operon_4681	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_65
Operon_4681	IMGVR_UViG_3300033072_000283|3300033072|Ga0364570_10121_66
Operon_4682	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_8
Operon_4682	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_9
Operon_4683	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_10
Operon_4683	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_11
Operon_4684	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_1
Operon_4685	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_2
Operon_4686	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_3
Operon_4686	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_4
Operon_4687	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_5
Operon_4687	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_6
Operon_4687	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_7
Operon_4688	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_12
Operon_4688	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_13
Operon_4688	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_14
Operon_4689	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_15
Operon_4689	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_16
Operon_4689	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_17
Operon_4690	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_18
Operon_4691	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_19
Operon_4691	IMGVR_UViG_3300033072_000494|3300033072|Ga0364570_11199_20
Operon_4692	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_17
Operon_4693	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_18
Operon_4693	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_19
Operon_4693	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_20
Operon_4694	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_21
Operon_4694	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_22
Operon_4695	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_23
Operon_4695	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_24
Operon_4695	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_25
Operon_4696	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_26
Operon_4697	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_27
Operon_4697	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_28
Operon_4698	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_29
Operon_4698	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_30
Operon_4699	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_31
Operon_4699	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_32
Operon_4700	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_33
Operon_4700	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_34
Operon_4700	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_35
Operon_4700	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_36
Operon_4701	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_37
Operon_4701	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_38
Operon_4701	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_39
Operon_4701	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_40
Operon_4702	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_41
Operon_4702	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_42
Operon_4702	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_43
Operon_4702	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_44
Operon_4702	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_45
Operon_4702	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_46
Operon_4702	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_47
Operon_4702	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_48
Operon_4702	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_49
Operon_4702	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_50
Operon_4702	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_51
Operon_4702	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_52
Operon_4702	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_53
Operon_4703	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_55
Operon_4703	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_56
Operon_4703	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_57
Operon_4703	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_58
Operon_4704	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_59
Operon_4704	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_60
Operon_4704	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_61
Operon_4705	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_62
Operon_4706	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_63
Operon_4707	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_68
Operon_4708	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_1
Operon_4709	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_2
Operon_4709	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_3
Operon_4710	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_4
Operon_4710	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_5
Operon_4710	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_6
Operon_4710	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_7
Operon_4710	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_8
Operon_4710	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_9
Operon_4710	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_10
Operon_4710	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_11
Operon_4710	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_12
Operon_4710	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_13
Operon_4710	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_14
Operon_4710	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_15
Operon_4711	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_16
Operon_4712	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_54
Operon_4713	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_64
Operon_4714	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_65
Operon_4714	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_66
Operon_4715	IMGVR_UViG_3300034175_000204|3300034175|Ga0334939_0000107|12238-64619_67
Operon_4716	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_1
Operon_4717	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_2
Operon_4718	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_10
Operon_4718	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_11
Operon_4718	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_12
Operon_4718	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_13
Operon_4718	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_14
Operon_4718	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_15
Operon_4718	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_16
Operon_4718	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_17
Operon_4718	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_18
Operon_4718	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_19
Operon_4718	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_20
Operon_4718	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_21
Operon_4719	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_22
Operon_4720	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_24
Operon_4721	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_25
Operon_4721	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_26
Operon_4722	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_27
Operon_4723	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_31
Operon_4724	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_32
Operon_4725	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_33
Operon_4726	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_34
Operon_4726	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_35
Operon_4726	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_36
Operon_4726	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_37
Operon_4726	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_38
Operon_4726	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_39
Operon_4726	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_40
Operon_4726	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_41
Operon_4726	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_42
Operon_4727	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_43
Operon_4727	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_44
Operon_4727	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_45
Operon_4727	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_46
Operon_4727	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_47
Operon_4727	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_48
Operon_4728	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_49
Operon_4728	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_50
Operon_4728	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_51
Operon_4729	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_52
Operon_4729	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_53
Operon_4729	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_54
Operon_4730	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_3
Operon_4731	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_4
Operon_4731	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_5
Operon_4731	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_6
Operon_4731	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_7
Operon_4732	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_8
Operon_4733	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_9
Operon_4734	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_23
Operon_4735	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_28
Operon_4735	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_29
Operon_4735	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_30
Operon_4736	IMGVR_UViG_3300035034_000976|3300035034|Ga0374946_239570_55
Operon_4737	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_1
Operon_4738	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_2
Operon_4738	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_3
Operon_4739	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_4
Operon_4739	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_5
Operon_4740	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_6
Operon_4741	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_7
Operon_4741	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_8
Operon_4741	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_9
Operon_4742	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_10
Operon_4742	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_11
Operon_4742	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_12
Operon_4742	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_13
Operon_4743	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_14
Operon_4743	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_15
Operon_4744	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_16
Operon_4744	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_17
Operon_4744	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_18
Operon_4744	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_19
Operon_4745	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_20
Operon_4745	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_21
Operon_4745	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_22
Operon_4745	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_23
Operon_4746	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_24
Operon_4746	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_25
Operon_4746	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_26
Operon_4746	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_27
Operon_4746	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_28
Operon_4746	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_29
Operon_4746	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_30
Operon_4747	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_31
Operon_4747	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_32
Operon_4747	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_33
Operon_4747	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_34
Operon_4747	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_35
Operon_4747	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_36
Operon_4748	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_37
Operon_4749	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_38
Operon_4749	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_39
Operon_4749	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_40
Operon_4749	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_41
Operon_4749	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_42
Operon_4749	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_43
Operon_4749	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_44
Operon_4750	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_45
Operon_4750	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_46
Operon_4750	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_47
Operon_4750	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_48
Operon_4750	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_49
Operon_4750	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_50
Operon_4750	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_51
Operon_4750	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_52
Operon_4751	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_53
Operon_4751	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_54
Operon_4751	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_55
Operon_4751	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_56
Operon_4751	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_57
Operon_4752	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_58
Operon_4752	IMGVR_UViG_3300035498_000094|3300035498|Ga0376451_0000770_59
Operon_4753	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_8
Operon_4753	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_9
Operon_4753	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_10
Operon_4754	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_11
Operon_4754	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_12
Operon_4754	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_13
Operon_4754	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_14
Operon_4754	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_15
Operon_4754	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_16
Operon_4754	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_17
Operon_4754	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_18
Operon_4755	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_19
Operon_4755	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_20
Operon_4755	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_21
Operon_4756	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_22
Operon_4756	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_23
Operon_4756	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_24
Operon_4757	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_28
Operon_4757	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_29
Operon_4757	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_30
Operon_4757	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_31
Operon_4758	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_32
Operon_4758	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_33
Operon_4759	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_34
Operon_4759	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_35
Operon_4760	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_37
Operon_4760	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_38
Operon_4760	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_39
Operon_4760	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_40
Operon_4761	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_41
Operon_4761	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_42
Operon_4762	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_43
Operon_4763	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_44
Operon_4763	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_45
Operon_4763	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_46
Operon_4763	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_47
Operon_4763	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_48
Operon_4763	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_49
Operon_4763	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_50
Operon_4764	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_51
Operon_4764	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_52
Operon_4764	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_53
Operon_4765	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_54
Operon_4766	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_55
Operon_4766	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_56
Operon_4766	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_57
Operon_4766	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_58
Operon_4766	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_59
Operon_4767	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_60
Operon_4767	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_61
Operon_4768	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_62
Operon_4768	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_63
Operon_4769	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_1
Operon_4770	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_2
Operon_4771	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_3
Operon_4772	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_4
Operon_4773	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_5
Operon_4773	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_6
Operon_4774	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_7
Operon_4775	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_25
Operon_4775	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_26
Operon_4775	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_27
Operon_4776	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_36
Operon_4777	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_64
Operon_4778	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_65
Operon_4779	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_66
Operon_4780	IMGVR_UViG_3300036817_000496|3300036817|Ga0376687_0000004|77737-127943_67
Operon_4781	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_27
Operon_4781	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_28
Operon_4782	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_30
Operon_4783	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_42
Operon_4784	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_45
Operon_4785	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_1
Operon_4785	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_2
Operon_4785	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_3
Operon_4785	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_4
Operon_4785	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_5
Operon_4785	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_6
Operon_4785	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_7
Operon_4785	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_8
Operon_4785	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_9
Operon_4786	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_10
Operon_4786	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_11
Operon_4786	IMGVR_UViG_3300037296_000407|3300037296|Ga0400260_000331|8898-43023_12
